molecule,dalpha,dbeta
dsgdb9nsd_029560,1.3,0.4
dsgdb9nsd_029560,1.3,0.2
dsgdb9nsd_029560,1.3,0.2
dsgdb9nsd_029560,1.3,0.2
dsgdb9nsd_029560,1.6,1.7
dsgdb9nsd_029560,1.1,0.6
dsgdb9nsd_029560,1.2,0.2
dsgdb9nsd_029560,1.4,0.3
dsgdb9nsd_029560,1.3,0.5
dsgdb9nsd_029560,1.3,1.3
dsgdb9nsd_029560,1.2,1.9
dsgdb9nsd_029560,2.0,0.2
dsgdb9nsd_029560,2.0,0.0
dsgdb9nsd_029560,1.3,0.2
dsgdb9nsd_029560,1.3,1.4
dsgdb9nsd_029560,1.3,0.0
dsgdb9nsd_029560,1.1,1.1
dsgdb9nsd_029560,1.7,0.4
dsgdb9nsd_029560,1.3,0.7
dsgdb9nsd_029560,1.3,0.2
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,0.8,2.0
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,0.8,2.0
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_002453,1.0,1.8
dsgdb9nsd_002453,0.8,1.8
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.7
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.7
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.7
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.8
dsgdb9nsd_000584,0.0,0.7
dsgdb9nsd_012960,0.7,1.7
dsgdb9nsd_012960,1.2,1.9
dsgdb9nsd_012960,1.0,1.7
dsgdb9nsd_012960,1.2,0.7
dsgdb9nsd_012960,1.6,1.9
dsgdb9nsd_012960,0.9,0.8
dsgdb9nsd_012960,0.9,1.7
dsgdb9nsd_012960,0.7,1.7
dsgdb9nsd_012960,1.2,1.9
dsgdb9nsd_012960,0.9,0.8
dsgdb9nsd_012960,0.9,0.8
dsgdb9nsd_012960,0.9,0.8
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_002603,0.0,2.0
dsgdb9nsd_076834,1.1,0.6
dsgdb9nsd_076834,1.0,1.7
dsgdb9nsd_076834,1.0,0.1
dsgdb9nsd_076834,1.0,1.0
dsgdb9nsd_076834,1.0,1.0
dsgdb9nsd_076834,1.0,1.0
dsgdb9nsd_076834,1.0,1.0
dsgdb9nsd_076834,1.0,1.0
dsgdb9nsd_076834,1.0,1.7
dsgdb9nsd_076834,1.0,0.1
dsgdb9nsd_010141,0.8,1.6
dsgdb9nsd_010141,0.8,0.1
dsgdb9nsd_010141,0.6,0.4
dsgdb9nsd_010141,0.8,0.1
dsgdb9nsd_010141,0.6,0.4
dsgdb9nsd_010141,0.8,1.8
dsgdb9nsd_010141,0.6,0.4
dsgdb9nsd_010141,0.8,0.1
dsgdb9nsd_010141,0.6,0.0
dsgdb9nsd_123837,0.0,1.8
dsgdb9nsd_075958,0.0,0.7
dsgdb9nsd_075958,0.0,1.1
dsgdb9nsd_075958,0.0,1.0
dsgdb9nsd_075958,0.0,1.1
dsgdb9nsd_075958,0.0,1.1
dsgdb9nsd_075958,0.0,0.9
dsgdb9nsd_075958,0.0,1.1
dsgdb9nsd_075958,0.0,1.1
dsgdb9nsd_006396,0.9,1.4
dsgdb9nsd_006396,0.9,1.4
dsgdb9nsd_006396,0.5,1.4
dsgdb9nsd_006396,0.5,1.4
dsgdb9nsd_006396,0.5,1.4
dsgdb9nsd_006396,0.9,1.7
dsgdb9nsd_006396,0.9,0.9
dsgdb9nsd_026944,0.0,0.7
dsgdb9nsd_026944,0.0,0.9
dsgdb9nsd_026944,0.0,0.7
dsgdb9nsd_026944,0.0,0.8
dsgdb9nsd_026944,0.0,0.7
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.8,0.8
dsgdb9nsd_002233,0.7,0.8
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.9
dsgdb9nsd_002233,0.5,0.8
dsgdb9nsd_002233,0.5,0.5
dsgdb9nsd_002233,0.5,1.7
dsgdb9nsd_002233,1.0,0.8
dsgdb9nsd_006461,0.9,1.8
dsgdb9nsd_006461,0.9,1.8
dsgdb9nsd_006461,1.0,1.7
dsgdb9nsd_006461,0.8,1.8
dsgdb9nsd_006461,1.2,1.9
dsgdb9nsd_006461,0.8,0.5
dsgdb9nsd_006461,0.8,1.7
dsgdb9nsd_006461,0.8,1.8
dsgdb9nsd_006461,0.8,1.7
dsgdb9nsd_006461,1.1,0.6
dsgdb9nsd_006461,0.8,1.8
dsgdb9nsd_006461,1.1,0.6
dsgdb9nsd_006461,0.8,1.7
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,0.9
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.3
dsgdb9nsd_002156,0.0,1.1
dsgdb9nsd_002156,0.0,1.2
dsgdb9nsd_002156,0.0,1.1
dsgdb9nsd_006738,0.0,1.1
dsgdb9nsd_006738,0.0,1.1
dsgdb9nsd_006738,0.0,1.1
dsgdb9nsd_006738,0.0,1.0
dsgdb9nsd_006738,0.0,1.1
dsgdb9nsd_006738,0.0,0.9
dsgdb9nsd_006738,0.0,1.2
dsgdb9nsd_006738,0.0,1.6
dsgdb9nsd_001878,1.3,0.2
dsgdb9nsd_001878,1.3,1.6
dsgdb9nsd_001878,1.1,1.2
dsgdb9nsd_001878,1.3,1.2
dsgdb9nsd_001878,1.3,0.8
dsgdb9nsd_001878,1.3,1.1
dsgdb9nsd_001878,1.1,1.2
dsgdb9nsd_001878,1.1,0.6
dsgdb9nsd_001878,1.3,1.6
dsgdb9nsd_001878,1.3,0.8
dsgdb9nsd_001878,1.3,2.0
dsgdb9nsd_001878,1.1,0.6
dsgdb9nsd_001878,1.3,1.2
dsgdb9nsd_001878,1.2,0.2
dsgdb9nsd_001878,1.3,1.2
dsgdb9nsd_001878,1.3,1.6
dsgdb9nsd_001878,1.3,1.6
dsgdb9nsd_001878,1.1,0.7
dsgdb9nsd_001878,1.1,0.6
dsgdb9nsd_001878,1.1,1.2
dsgdb9nsd_001878,1.3,1.7
dsgdb9nsd_001878,1.4,2.0
dsgdb9nsd_001878,1.3,0.9
dsgdb9nsd_001878,1.3,1.2
dsgdb9nsd_001878,1.3,1.2
dsgdb9nsd_001878,1.1,1.2
dsgdb9nsd_001878,0.8,1.6
dsgdb9nsd_005519,0.0,1.0
dsgdb9nsd_005519,0.0,1.1
dsgdb9nsd_005519,0.0,1.1
dsgdb9nsd_005519,0.1,1.9
dsgdb9nsd_005519,0.0,1.0
dsgdb9nsd_005519,0.0,1.1
dsgdb9nsd_006745,0.0,0.5
dsgdb9nsd_006745,0.0,0.3
dsgdb9nsd_006745,0.0,0.4
dsgdb9nsd_006745,0.0,0.3
dsgdb9nsd_006745,0.0,0.3
dsgdb9nsd_121732,0.0,1.7
dsgdb9nsd_124935,0.0,0.5
dsgdb9nsd_124935,0.0,0.5
dsgdb9nsd_124935,0.4,0.4
dsgdb9nsd_124935,0.0,0.5
dsgdb9nsd_124935,0.0,0.5
dsgdb9nsd_124935,0.4,0.4
dsgdb9nsd_124935,0.4,0.4
dsgdb9nsd_124935,0.4,0.5
dsgdb9nsd_124935,0.0,0.5
dsgdb9nsd_011803,0.1,1.9
dsgdb9nsd_011803,0.1,1.9
dsgdb9nsd_011803,0.0,1.9
dsgdb9nsd_011803,0.1,1.9
dsgdb9nsd_011803,0.1,1.9
dsgdb9nsd_005759,0.0,0.9
dsgdb9nsd_005759,0.0,0.9
dsgdb9nsd_005759,0.0,0.9
dsgdb9nsd_005759,0.0,0.9
dsgdb9nsd_004516,0.5,1.0
dsgdb9nsd_004516,0.5,1.7
dsgdb9nsd_004516,0.5,1.7
dsgdb9nsd_004516,0.5,0.2
dsgdb9nsd_004516,0.5,1.7
dsgdb9nsd_004516,0.5,0.8
dsgdb9nsd_004516,0.5,0.7
dsgdb9nsd_004516,0.5,0.1
dsgdb9nsd_004516,0.5,1.7
dsgdb9nsd_004516,0.5,1.2
dsgdb9nsd_003872,0.0,1.1
dsgdb9nsd_003872,0.0,1.1
dsgdb9nsd_003872,0.0,0.9
dsgdb9nsd_003872,0.0,0.9
dsgdb9nsd_003872,0.0,1.1
dsgdb9nsd_003872,0.0,0.9
dsgdb9nsd_003872,0.0,1.1
dsgdb9nsd_010575,0.5,1.0
dsgdb9nsd_010575,0.5,1.0
dsgdb9nsd_010575,0.5,0.2
dsgdb9nsd_010575,0.5,1.7
dsgdb9nsd_010575,0.5,1.0
dsgdb9nsd_010575,0.5,0.7
dsgdb9nsd_010575,0.5,1.4
dsgdb9nsd_010575,0.5,1.0
dsgdb9nsd_010575,0.5,1.4
dsgdb9nsd_010575,0.5,1.0
dsgdb9nsd_013102,0.0,0.7
dsgdb9nsd_013102,0.0,0.7
dsgdb9nsd_013102,0.0,0.7
dsgdb9nsd_013102,0.0,0.7
dsgdb9nsd_014159,0.4,1.6
dsgdb9nsd_014159,0.4,1.6
dsgdb9nsd_014159,0.4,1.6
dsgdb9nsd_003861,0.0,0.3
dsgdb9nsd_003861,0.0,0.3
dsgdb9nsd_003861,0.0,0.3
dsgdb9nsd_003861,0.0,0.3
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.2
dsgdb9nsd_018467,0.0,1.4
dsgdb9nsd_018467,0.0,0.8
dsgdb9nsd_019949,1.2,1.6
dsgdb9nsd_019949,1.2,1.3
dsgdb9nsd_019949,1.2,1.3
dsgdb9nsd_019949,1.2,0.4
dsgdb9nsd_019949,1.4,1.9
dsgdb9nsd_019949,1.2,0.0
dsgdb9nsd_019949,1.2,0.0
dsgdb9nsd_019949,1.2,1.7
dsgdb9nsd_019949,1.2,1.9
dsgdb9nsd_019949,1.2,0.0
dsgdb9nsd_000115,0.3,0.2
dsgdb9nsd_000115,0.0,1.2
dsgdb9nsd_000115,0.0,1.1
dsgdb9nsd_000115,0.3,1.7
dsgdb9nsd_000115,0.1,1.9
dsgdb9nsd_000115,0.2,1.1
dsgdb9nsd_000115,0.4,1.1
dsgdb9nsd_000115,0.2,0.7
dsgdb9nsd_000115,0.2,1.0
dsgdb9nsd_000115,0.2,0.0
dsgdb9nsd_000115,0.0,0.7
dsgdb9nsd_000115,0.3,0.0
dsgdb9nsd_000115,0.5,1.7
dsgdb9nsd_000115,0.4,0.2
dsgdb9nsd_000115,0.4,0.2
dsgdb9nsd_000115,0.0,1.6
dsgdb9nsd_000115,0.0,1.1
dsgdb9nsd_000115,0.1,0.0
dsgdb9nsd_000115,0.2,0.2
dsgdb9nsd_000115,0.3,0.0
dsgdb9nsd_000115,0.5,1.7
dsgdb9nsd_000115,0.3,1.8
dsgdb9nsd_000115,0.2,0.0
dsgdb9nsd_132577,1.3,0.2
dsgdb9nsd_132577,1.3,0.2
dsgdb9nsd_132577,1.3,0.2
dsgdb9nsd_132577,1.8,0.9
dsgdb9nsd_132577,1.3,0.2
dsgdb9nsd_132577,0.5,0.2
dsgdb9nsd_086164,0.2,0.2
dsgdb9nsd_086164,0.2,0.7
dsgdb9nsd_086164,0.3,1.8
dsgdb9nsd_086164,0.0,1.1
dsgdb9nsd_086164,0.1,1.9
dsgdb9nsd_086164,0.3,1.7
dsgdb9nsd_086164,0.4,0.3
dsgdb9nsd_086164,0.3,0.2
dsgdb9nsd_086164,0.3,0.0
dsgdb9nsd_086164,0.2,1.0
dsgdb9nsd_086164,0.0,1.1
dsgdb9nsd_086164,0.3,0.0
dsgdb9nsd_086164,0.2,0.0
dsgdb9nsd_002920,0.1,1.9
dsgdb9nsd_002920,0.1,1.9
dsgdb9nsd_002920,0.1,1.9
dsgdb9nsd_002920,0.1,1.9
dsgdb9nsd_002920,0.0,1.9
dsgdb9nsd_011975,0.0,1.2
dsgdb9nsd_011975,0.0,1.2
dsgdb9nsd_011975,0.0,1.2
dsgdb9nsd_045899,0.2,0.0
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_015541,0.2,2.0
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_015541,0.1,1.9
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_015541,0.1,2.0
dsgdb9nsd_009405,1.1,0.2
dsgdb9nsd_009405,1.3,0.2
dsgdb9nsd_009405,1.1,0.6
dsgdb9nsd_009405,1.1,0.6
dsgdb9nsd_009405,1.0,0.6
dsgdb9nsd_009405,1.1,0.6
dsgdb9nsd_009405,1.1,1.7
dsgdb9nsd_009405,1.1,0.6
dsgdb9nsd_009405,1.1,0.0
dsgdb9nsd_009405,1.1,1.2
dsgdb9nsd_009405,0.9,0.3
dsgdb9nsd_009405,1.1,0.6
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_007610,0.0,0.9
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_007610,0.0,0.8
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_007610,0.0,0.7
dsgdb9nsd_003544,0.0,1.1
dsgdb9nsd_003544,0.0,1.1
dsgdb9nsd_003544,0.0,0.7
dsgdb9nsd_003544,0.0,0.7
dsgdb9nsd_003544,0.0,1.1
dsgdb9nsd_003544,0.0,0.8
dsgdb9nsd_003544,0.0,0.7
dsgdb9nsd_003544,0.0,0.7
dsgdb9nsd_003544,0.0,0.9
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_091486,0.0,0.8
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_091486,0.0,0.7
dsgdb9nsd_004459,0.0,0.7
dsgdb9nsd_004459,0.0,0.9
dsgdb9nsd_004459,0.0,0.7
dsgdb9nsd_004459,0.0,0.7
dsgdb9nsd_004459,0.0,0.7
dsgdb9nsd_012793,0.1,1.5
dsgdb9nsd_012793,0.1,1.9
dsgdb9nsd_012793,0.1,1.5
dsgdb9nsd_012793,0.1,1.9
dsgdb9nsd_012793,0.1,1.9
dsgdb9nsd_012793,0.1,1.5
dsgdb9nsd_012793,0.1,1.5
dsgdb9nsd_093575,0.0,1.7
dsgdb9nsd_093575,0.0,1.7
dsgdb9nsd_093575,0.0,1.7
dsgdb9nsd_093575,0.0,1.7
dsgdb9nsd_093575,0.0,1.7
dsgdb9nsd_123547,0.8,1.0
dsgdb9nsd_123547,1.2,1.9
dsgdb9nsd_123547,0.8,0.1
dsgdb9nsd_123547,1.1,0.7
dsgdb9nsd_123547,0.8,0.1
dsgdb9nsd_123547,0.8,2.0
dsgdb9nsd_123547,0.8,0.1
dsgdb9nsd_123547,0.8,0.1
dsgdb9nsd_123547,1.1,1.2
dsgdb9nsd_123547,0.8,0.1
dsgdb9nsd_123547,1.1,0.6
dsgdb9nsd_123547,1.0,0.4
dsgdb9nsd_123547,1.1,0.6
dsgdb9nsd_016714,0.3,0.2
dsgdb9nsd_016714,0.5,1.3
dsgdb9nsd_016714,0.3,1.8
dsgdb9nsd_016714,0.2,0.2
dsgdb9nsd_016714,0.2,1.0
dsgdb9nsd_016714,0.3,0.0
dsgdb9nsd_016714,0.3,1.7
dsgdb9nsd_016714,0.1,1.9
dsgdb9nsd_016714,0.0,1.1
dsgdb9nsd_016714,0.2,0.7
dsgdb9nsd_016714,0.2,1.1
dsgdb9nsd_016714,0.1,0.0
dsgdb9nsd_016714,0.3,0.0
dsgdb9nsd_017121,1.1,1.2
dsgdb9nsd_017121,0.8,2.0
dsgdb9nsd_017121,0.8,2.0
dsgdb9nsd_017121,0.8,0.1
dsgdb9nsd_017121,0.8,2.0
dsgdb9nsd_017121,0.8,2.0
dsgdb9nsd_017121,1.1,0.6
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.4
dsgdb9nsd_001518,0.0,0.3
dsgdb9nsd_001518,0.0,0.5
dsgdb9nsd_020915,1.0,1.8
dsgdb9nsd_020915,1.0,1.8
dsgdb9nsd_020915,1.0,0.2
dsgdb9nsd_020915,1.0,1.8
dsgdb9nsd_020915,1.0,0.1
dsgdb9nsd_020915,1.0,1.5
dsgdb9nsd_020915,0.8,1.8
dsgdb9nsd_020915,0.8,1.8
dsgdb9nsd_020915,0.8,1.8
dsgdb9nsd_020915,1.0,0.8
dsgdb9nsd_000403,0.0,0.7
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,1.1
dsgdb9nsd_000403,0.0,1.1
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,0.7
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,0.8
dsgdb9nsd_000403,0.0,1.1
dsgdb9nsd_000403,0.0,1.1
dsgdb9nsd_000403,0.0,0.7
dsgdb9nsd_000403,0.0,0.7
dsgdb9nsd_075693,0.0,0.9
dsgdb9nsd_075693,0.0,0.9
dsgdb9nsd_075693,0.0,1.2
dsgdb9nsd_075693,0.0,1.2
dsgdb9nsd_075693,0.0,0.9
dsgdb9nsd_075693,0.0,0.9
dsgdb9nsd_075693,0.0,0.9
dsgdb9nsd_005312,0.0,1.3
dsgdb9nsd_005312,0.0,0.9
dsgdb9nsd_005312,0.0,1.3
dsgdb9nsd_005312,0.0,1.1
dsgdb9nsd_005312,0.0,0.9
dsgdb9nsd_005312,0.0,0.9
dsgdb9nsd_005312,0.0,0.9
dsgdb9nsd_005312,0.0,1.1
dsgdb9nsd_005312,0.0,1.2
dsgdb9nsd_005312,0.0,1.2
dsgdb9nsd_005312,0.0,1.3
dsgdb9nsd_005312,0.0,1.3
dsgdb9nsd_005312,0.0,0.9
dsgdb9nsd_003001,0.0,0.4
dsgdb9nsd_003001,0.0,0.3
dsgdb9nsd_003001,0.0,0.3
dsgdb9nsd_003001,0.0,0.3
dsgdb9nsd_003001,0.0,0.3
dsgdb9nsd_003001,0.0,0.1
dsgdb9nsd_025652,0.4,0.9
dsgdb9nsd_025652,0.4,0.9
dsgdb9nsd_025652,0.4,0.9
dsgdb9nsd_025652,0.4,0.9
dsgdb9nsd_025652,0.6,1.1
dsgdb9nsd_025652,0.4,0.0
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_125082,0.0,0.7
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_125082,0.0,0.7
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_125082,0.0,0.8
dsgdb9nsd_003860,0.0,0.3
dsgdb9nsd_003860,0.0,0.3
dsgdb9nsd_003860,0.0,0.5
dsgdb9nsd_003860,0.0,0.3
dsgdb9nsd_003860,0.0,0.4
dsgdb9nsd_001328,0.0,1.2
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,1.1
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,0.9
dsgdb9nsd_001328,0.0,1.2
dsgdb9nsd_001328,0.0,1.2
dsgdb9nsd_001328,0.0,1.2
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001328,0.0,1.1
dsgdb9nsd_001328,0.0,1.2
dsgdb9nsd_001328,0.0,0.7
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.9,0.8
dsgdb9nsd_001874,0.8,1.3
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.8,1.1
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_001874,0.8,0.1
dsgdb9nsd_123551,0.0,1.2
dsgdb9nsd_123551,0.0,1.2
dsgdb9nsd_123551,0.0,1.2
dsgdb9nsd_123551,0.0,1.2
dsgdb9nsd_123551,0.0,1.1
dsgdb9nsd_124825,0.4,0.8
dsgdb9nsd_124825,0.4,1.7
dsgdb9nsd_124825,0.4,1.7
dsgdb9nsd_124825,0.4,0.8
dsgdb9nsd_124825,0.4,1.7
dsgdb9nsd_124825,0.4,1.7
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_000284,0.9,0.2
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_000284,1.0,0.2
dsgdb9nsd_000284,1.6,1.7
dsgdb9nsd_000284,1.4,0.2
dsgdb9nsd_000284,1.3,0.1
dsgdb9nsd_000284,1.3,0.5
dsgdb9nsd_000284,1.3,1.3
dsgdb9nsd_000284,1.3,1.0
dsgdb9nsd_000284,1.3,0.7
dsgdb9nsd_000284,1.3,0.8
dsgdb9nsd_000284,1.5,0.2
dsgdb9nsd_000284,1.3,1.6
dsgdb9nsd_000284,1.3,2.0
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_000284,1.1,1.1
dsgdb9nsd_000284,1.3,0.4
dsgdb9nsd_000284,1.3,1.4
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_000284,1.3,1.6
dsgdb9nsd_000284,1.2,1.9
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_000284,1.1,0.6
dsgdb9nsd_000284,1.4,0.3
dsgdb9nsd_000284,1.3,0.2
dsgdb9nsd_010793,0.0,0.7
dsgdb9nsd_010793,0.0,1.1
dsgdb9nsd_010793,0.0,1.4
dsgdb9nsd_010793,0.0,1.2
dsgdb9nsd_010793,0.0,0.7
dsgdb9nsd_010793,0.0,0.7
dsgdb9nsd_010793,0.0,1.1
dsgdb9nsd_010793,0.0,1.1
dsgdb9nsd_010793,0.0,0.7
dsgdb9nsd_010793,0.0,1.1
dsgdb9nsd_045233,0.9,0.7
dsgdb9nsd_045233,0.9,0.7
dsgdb9nsd_045233,0.9,0.0
dsgdb9nsd_045233,0.9,0.7
dsgdb9nsd_045233,0.9,0.7
dsgdb9nsd_045233,0.9,0.7
dsgdb9nsd_045233,0.9,2.0
dsgdb9nsd_045233,0.9,1.8
dsgdb9nsd_125945,0.0,1.8
dsgdb9nsd_125945,0.0,2.0
dsgdb9nsd_125945,0.0,1.8
dsgdb9nsd_125945,0.0,1.8
dsgdb9nsd_125945,0.0,1.9
dsgdb9nsd_125945,0.0,1.9
dsgdb9nsd_125945,0.0,1.9
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_112252,0.0,1.3
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_112252,0.0,1.2
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_112252,0.0,1.5
dsgdb9nsd_112252,0.0,1.8
dsgdb9nsd_012957,0.0,1.1
dsgdb9nsd_012957,0.0,1.1
dsgdb9nsd_012957,0.0,1.1
dsgdb9nsd_012957,0.0,0.8
dsgdb9nsd_012957,0.0,0.8
dsgdb9nsd_012957,0.0,0.9
dsgdb9nsd_012957,0.0,0.8
dsgdb9nsd_000368,0.6,0.7
dsgdb9nsd_000368,0.6,0.7
dsgdb9nsd_000368,0.8,1.5
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.9,0.4
dsgdb9nsd_000368,0.9,0.8
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.9,0.1
dsgdb9nsd_000368,0.9,0.1
dsgdb9nsd_000368,0.6,0.7
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.6,0.7
dsgdb9nsd_000368,0.9,0.1
dsgdb9nsd_000368,0.9,0.1
dsgdb9nsd_000368,0.9,1.4
dsgdb9nsd_000368,0.9,0.1
dsgdb9nsd_061511,0.9,0.8
dsgdb9nsd_061511,1.3,0.2
dsgdb9nsd_061511,1.2,1.3
dsgdb9nsd_061511,0.9,0.9
dsgdb9nsd_061511,0.9,0.4
dsgdb9nsd_061511,1.2,1.0
dsgdb9nsd_061511,0.9,0.9
dsgdb9nsd_061511,0.9,0.9
dsgdb9nsd_061511,1.2,0.7
dsgdb9nsd_061511,1.0,0.3
dsgdb9nsd_061511,1.2,1.9
dsgdb9nsd_061511,0.7,0.8
dsgdb9nsd_061511,1.2,0.1
dsgdb9nsd_061511,0.9,0.0
dsgdb9nsd_061511,0.9,1.7
dsgdb9nsd_125913,2.0,1.2
dsgdb9nsd_003722,0.0,1.1
dsgdb9nsd_003722,0.0,1.2
dsgdb9nsd_003722,0.0,1.1
dsgdb9nsd_003722,0.0,1.1
dsgdb9nsd_003722,0.0,1.1
dsgdb9nsd_003869,0.7,0.7
dsgdb9nsd_003869,0.5,1.0
dsgdb9nsd_003869,0.5,1.0
dsgdb9nsd_003869,0.5,1.4
dsgdb9nsd_003869,0.7,0.9
dsgdb9nsd_003869,0.6,0.5
dsgdb9nsd_003869,0.8,0.5
dsgdb9nsd_003869,0.5,1.7
dsgdb9nsd_003869,0.7,0.9
dsgdb9nsd_003869,0.8,0.5
dsgdb9nsd_003869,0.7,1.3
dsgdb9nsd_003869,0.5,1.0
dsgdb9nsd_003869,0.7,0.9
dsgdb9nsd_012675,0.0,1.2
dsgdb9nsd_012675,0.0,1.2
dsgdb9nsd_012675,0.0,1.2
dsgdb9nsd_009597,0.4,0.4
dsgdb9nsd_009597,0.4,0.4
dsgdb9nsd_009597,0.4,0.4
dsgdb9nsd_009597,0.4,0.4
dsgdb9nsd_009597,0.4,0.4
dsgdb9nsd_002768,0.0,1.2
dsgdb9nsd_002768,0.0,0.9
dsgdb9nsd_002768,0.0,1.2
dsgdb9nsd_002768,0.0,1.1
dsgdb9nsd_002768,0.0,0.9
dsgdb9nsd_002768,0.0,1.1
dsgdb9nsd_008148,0.1,1.9
dsgdb9nsd_008148,0.1,1.9
dsgdb9nsd_008148,0.1,1.9
dsgdb9nsd_008148,0.1,1.7
dsgdb9nsd_008148,0.1,1.9
dsgdb9nsd_008148,0.0,1.8
dsgdb9nsd_008148,0.1,2.0
dsgdb9nsd_008148,0.1,1.9
dsgdb9nsd_010903,0.0,1.4
dsgdb9nsd_010903,0.0,0.9
dsgdb9nsd_010903,0.0,1.2
